Freq.	Vvf
1.81970085860986e+001	5.15367808184175e+001	1.79481347256672e+002
1.82389570231952e+001	5.15367791592350e+001	1.79480149138621e+002
1.82810021614262e+001	5.15367774924742e+001	1.79478948264982e+002
1.83231442237109e+001	5.15367758181644e+001	1.79477744629389e+002
1.83653834334822e+001	5.15367741358820e+001	1.79476538225487e+002
1.84077200146883e+001	5.15367724459155e+001	1.79475329046866e+002
1.84501541917935e+001	5.15367707482945e+001	1.79474117087114e+002
1.84926861897795e+001	5.15367690425942e+001	1.79472902339834e+002
1.85353162341469e+001	5.15367673291035e+001	1.79471684798570e+002
1.85780445509157e+001	5.15367656077857e+001	1.79470464456871e+002
1.86208713666274e+001	5.15367638784107e+001	1.79469241308284e+002
1.86637969083454e+001	5.15367621410718e+001	1.79468015346320e+002
1.87068214036567e+001	5.15367603957969e+001	1.79466786564479e+002
1.87499450806729e+001	5.15367586425501e+001	1.79465554956252e+002
1.87931681680314e+001	5.15367568810348e+001	1.79464320515128e+002
1.88364908948967e+001	5.15367551115382e+001	1.79463083234548e+002
1.88799134909617e+001	5.15367533336348e+001	1.79461843107980e+002
1.89234361864485e+001	5.15367515478698e+001	1.79460600128818e+002
1.89670592121102e+001	5.15367497534285e+001	1.79459354290525e+002
1.90107827992317e+001	5.15367479511158e+001	1.79458105586448e+002
1.90546071796312e+001	5.15367461402454e+001	1.79456854010010e+002
1.90985325856611e+001	5.15367443211038e+001	1.79455599554562e+002
1.91425592502096e+001	5.15367424936524e+001	1.79454342213457e+002
1.91866874067016e+001	5.15367406575941e+001	1.79453081980050e+002
1.92309172891003e+001	5.15367388132140e+001	1.79451818847644e+002
1.92752491319080e+001	5.15367369600849e+001	1.79450552809570e+002
1.93196831701679e+001	5.15367350987508e+001	1.79449283859086e+002
1.93642196394647e+001	5.15367332283955e+001	1.79448011989516e+002
1.94088587759265e+001	5.15367313497567e+001	1.79446737194075e+002
1.94536008162253e+001	5.15367294622771e+001	1.79445459466040e+002
1.94984459975791e+001	5.15367275662407e+001	1.79444178798622e+002
1.95433945577526e+001	5.15367256612194e+001	1.79442895185061e+002
1.95884467350586e+001	5.15367237477561e+001	1.79441608618519e+002
1.96336027683591e+001	5.15367218250331e+001	1.79440319092230e+002
1.96788628970671e+001	5.15367198937876e+001	1.79439026599312e+002
1.97242273611472e+001	5.15367179534610e+001	1.79437731132952e+002
1.97696964011172e+001	5.15367160043361e+001	1.79436432686265e+002
1.98152702580496e+001	5.15367140459836e+001	1.79435131252397e+002
1.98609491735723e+001	5.15367120786862e+001	1.79433826824434e+002
1.99067333898705e+001	5.15367101024026e+001	1.79432519395463e+002
1.99526231496874e+001	5.15367081168323e+001	1.79431208958577e+002
1.99986186963261e+001	5.15367061221926e+001	1.79429895506815e+002
2.00447202736502e+001	5.15367041184418e+001	1.79428579033220e+002
2.00909281260859e+001	5.15367021053436e+001	1.79427259530829e+002
2.01372424986225e+001	5.15367000829852e+001	1.79425936992645e+002
2.01836636368142e+001	5.15366980511297e+001	1.79424611411673e+002
2.02301917867813e+001	5.15366960099938e+001	1.79423282780875e+002
2.02768271952114e+001	5.15366939595343e+001	1.79421951093211e+002
2.03235701093608e+001	5.15366918994496e+001	1.79420616341644e+002
2.03704207770558e+001	5.15366898299553e+001	1.79419278519086e+002
2.04173794466939e+001	5.15366877510079e+001	1.79417937618450e+002
2.04644463672453e+001	5.15366856623049e+001	1.79416593632649e+002
2.05116217882542e+001	5.15366835640614e+001	1.79415246554548e+002
2.05589059598400e+001	5.15366814560388e+001	1.79413896377022e+002
2.06062991326986e+001	5.15366793383230e+001	1.79412543092910e+002
2.06538015581038e+001	5.15366772109340e+001	1.79411186695039e+002
2.07014134879090e+001	5.15366750735682e+001	1.79409827176242e+002
2.07491351745476e+001	5.15366729264398e+001	1.79408464529298e+002
2.07969668710355e+001	5.15366707695037e+001	1.79407098746990e+002
2.08449088309714e+001	5.15366686024553e+001	1.79405729822100e+002
2.08929613085389e+001	5.15366664252495e+001	1.79404357747376e+002
2.09411245585075e+001	5.15366642383588e+001	1.79402982515515e+002
2.09893988362338e+001	5.15366620412190e+001	1.79401604119267e+002
2.10377843976633e+001	5.15366598337841e+001	1.79400222551331e+002
2.10862814993314e+001	5.15366576162669e+001	1.79398837804370e+002
2.11348903983650e+001	5.15366553886203e+001	1.79397449871049e+002
2.11836113524835e+001	5.15366531505392e+001	1.79396058744033e+002
2.12324446200007e+001	5.15366509022356e+001	1.79394664415936e+002
2.12813904598256e+001	5.15366486436620e+001	1.79393266879372e+002
2.13304491314643e+001	5.15366463745123e+001	1.79391866126956e+002
2.13796208950208e+001	5.15366440947385e+001	1.79390462151268e+002
2.14289060111991e+001	5.15366418045521e+001	1.79389054944852e+002
2.14783047413038e+001	5.15366395039053e+001	1.79387644500256e+002
2.15278173472422e+001	5.15366371927491e+001	1.79386230810007e+002
2.15774440915251e+001	5.15366348707766e+001	1.79384813866635e+002
2.16271852372687e+001	5.15366325379389e+001	1.79383393662636e+002
2.16770410481954e+001	5.15366301944459e+001	1.79381970190468e+002
2.17270117886359e+001	5.15366278402487e+001	1.79380543442590e+002
2.17770977235300e+001	5.15366254750388e+001	1.79379113411465e+002
2.18272991184285e+001	5.15366230990255e+001	1.79377680089498e+002
2.18776162394940e+001	5.15366207118999e+001	1.79376243469116e+002
2.19280493535029e+001	5.15366183138710e+001	1.79374803542692e+002
2.19785987278467e+001	5.15366159048888e+001	1.79373360302597e+002
2.20292646305330e+001	5.15366134846432e+001	1.79371913741207e+002
2.20800473301874e+001	5.15366110533427e+001	1.79370463850839e+002
2.21309470960548e+001	5.15366086106772e+001	1.79369010623834e+002
2.21819641980006e+001	5.15366061565954e+001	1.79367554052495e+002
2.22330989065124e+001	5.15366036915642e+001	1.79366094129067e+002
2.22843514927014e+001	5.15366012150134e+001	1.79364630845857e+002
2.23357222283037e+001	5.15365987268265e+001	1.79363164195118e+002
2.23872113856818e+001	5.15365962273398e+001	1.79361694169054e+002
2.24388192378261e+001	5.15365937161772e+001	1.79360220759902e+002
2.24905460583562e+001	5.15365911935445e+001	1.79358743959840e+002
2.25423921215227e+001	5.15365886593896e+001	1.79357263761045e+002
2.25943577022082e+001	5.15365861133998e+001	1.79355780155696e+002
2.26464430759290e+001	5.15365835557808e+001	1.79354293135917e+002
2.26986485188366e+001	5.15365809862197e+001	1.79352802693850e+002
2.27509743077191e+001	5.15365784046632e+001	1.79351308821602e+002
2.28034207200025e+001	5.15365758115096e+001	1.79349811511227e+002
2.28559880337527e+001	5.15365732060575e+001	1.79348310754842e+002
2.29086765276761e+001	5.15365705889645e+001	1.79346806544446e+002
2.29614864811220e+001	5.15365679593985e+001	1.79345298872130e+002
2.30144181740834e+001	5.15365653180814e+001	1.79343787729851e+002
2.30674718871990e+001	5.15365626641806e+001	1.79342273109663e+002
2.31206479017543e+001	5.15365599984179e+001	1.79340755003487e+002
2.31739464996831e+001	5.15365573201541e+001	1.79339233403325e+002
2.32273679635694e+001	5.15365546294628e+001	1.79337708301110e+002
2.32809125766484e+001	5.15365519264818e+001	1.79336179688750e+002
2.33345806228083e+001	5.15365492107653e+001	1.79334647558177e+002
2.33883723865918e+001	5.15365464827754e+001	1.79333111901239e+002
2.34422881531975e+001	5.15365437420009e+001	1.79331572709837e+002
2.34963282084814e+001	5.15365409887728e+001	1.79330029975789e+002
2.35504928389584e+001	5.15365382229690e+001	1.79328483690930e+002
2.36047823318040e+001	5.15365354440129e+001	1.79326933847111e+002
2.36591969748558e+001	5.15365326526236e+001	1.79325380436063e+002
2.37137370566148e+001	5.15365298481597e+001	1.79323823449605e+002
2.37684028662470e+001	5.15365270306920e+001	1.79322262879481e+002
2.38231946935852e+001	5.15365242003553e+001	1.79320698717412e+002
2.38781128291300e+001	5.15365213568315e+001	1.79319130955133e+002
2.39331575640521e+001	5.15365185002549e+001	1.79317559584328e+002
2.39883291901931e+001	5.15365156304365e+001	1.79315984596684e+002
2.40436280000676e+001	5.15365127475100e+001	1.79314405983845e+002
2.40990542868642e+001	5.15365098511563e+001	1.79312823737472e+002
2.41546083444476e+001	5.15365069415082e+001	1.79311237849170e+002
2.42102904673600e+001	5.15365040183758e+001	1.79309648310551e+002
2.42661009508224e+001	5.15365010816326e+001	1.79308055113202e+002
2.43220400907364e+001	5.15364981314763e+001	1.79306458248666e+002
2.43781081836857e+001	5.15364951677801e+001	1.79304857708491e+002
2.44343055269379e+001	5.15364921903524e+001	1.79303253484212e+002
2.44906324184457e+001	5.15364891990659e+001	1.79301645567339e+002
2.45470891568485e+001	5.15364861940522e+001	1.79300033949341e+002
2.46036760414745e+001	5.15364831751185e+001	1.79298418621695e+002
2.46603933723416e+001	5.15364801423961e+001	1.79296799575830e+002
2.47172414501595e+001	5.15364770954972e+001	1.79295176803199e+002
2.47742205763310e+001	5.15364740347467e+001	1.79293550295178e+002
2.48313310529539e+001	5.15364709597565e+001	1.79291920043180e+002
2.48885731828221e+001	5.15364678706563e+001	1.79290286038556e+002
2.49459472694277e+001	5.15364647672521e+001	1.79288648272663e+002
2.50034536169625e+001	5.15364616494136e+001	1.79287006736836e+002
2.50610925303193e+001	5.15364585172700e+001	1.79285361422364e+002
2.51188643150939e+001	5.15364553706259e+001	1.79283712320548e+002
2.51767692775867e+001	5.15364522095447e+001	1.79282059422643e+002
2.52348077248039e+001	5.15364490338307e+001	1.79280402719908e+002
2.52929799644596e+001	5.15364458436117e+001	1.79278742203554e+002
2.53512863049772e+001	5.15364426384968e+001	1.79277077864816e+002
2.54097270554912e+001	5.15364394185483e+001	1.79275409694870e+002
2.54683025258485e+001	5.15364361838280e+001	1.79273737684871e+002
2.55270130266106e+001	5.15364329341390e+001	1.79272061825978e+002
2.55858588690546e+001	5.15364296693479e+001	1.79270382109322e+002
2.56448403651753e+001	5.15364263895804e+001	1.79268698525993e+002
2.57039578276867e+001	5.15364230948980e+001	1.79267011067065e+002
2.57632115700238e+001	5.15364197848421e+001	1.79265319723636e+002
2.58226019063440e+001	5.15364164594729e+001	1.79263624486740e+002
2.58821291515290e+001	5.15364131185920e+001	1.79261925347412e+002
2.59417936211862e+001	5.15364097625170e+001	1.79260222296621e+002
2.60015956316508e+001	5.15364063910482e+001	1.79258515325362e+002
2.60615354999870e+001	5.15364030037263e+001	1.79256804424630e+002
2.61216135439901e+001	5.15363996011281e+001	1.79255089585311e+002
2.61818300821879e+001	5.15363961825342e+001	1.79253370798380e+002
2.62421854338425e+001	5.15363927482616e+001	1.79251648054705e+002
2.63026799189518e+001	5.15363892981088e+001	1.79249921345174e+002
2.63633138582518e+001	5.15363858321331e+001	1.79248190660634e+002
2.64240875732175e+001	5.15363823501318e+001	1.79246455991934e+002
2.64850013860650e+001	5.15363788519029e+001	1.79244717329900e+002
2.65460556197534e+001	5.15363753377611e+001	1.79242974665293e+002
2.66072505979861e+001	5.15363718072444e+001	1.79241227988921e+002
2.66685866452128e+001	5.15363682604080e+001	1.79239477291524e+002
2.67300640866311e+001	5.15363646973077e+001	1.79237722563823e+002
2.67916832481883e+001	5.15363611177382e+001	1.79235963796539e+002
2.68534444565830e+001	5.15363575214957e+001	1.79234200980371e+002
2.69153480392671e+001	5.15363539088928e+001	1.79232434105952e+002
2.69773943244472e+001	5.15363502794654e+001	1.79230663163964e+002
2.70395836410864e+001	5.15363466334612e+001	1.79228888145000e+002
2.71019163189064e+001	5.15363429706094e+001	1.79227109039681e+002
2.71643926883888e+001	5.15363392907037e+001	1.79225325838600e+002
2.72270130807771e+001	5.15363355937964e+001	1.79223538532304e+002
2.72897778280783e+001	5.15363318799391e+001	1.79221747111321e+002
2.73526872630650e+001	5.15363281488602e+001	1.79219951566183e+002
2.74157417192767e+001	5.15363244008050e+001	1.79218151887356e+002
2.74789415310219e+001	5.15363206350471e+001	1.79216348065371e+002
2.75422870333796e+001	5.15363168520904e+001	1.79214540090626e+002
2.76057785622014e+001	5.15363130519205e+001	1.79212727953543e+002
2.76694164541130e+001	5.15363092338099e+001	1.79210911644589e+002
2.77332010465163e+001	5.15363053982615e+001	1.79209091154095e+002
2.77971326775908e+001	5.15363015450004e+001	1.79207266472442e+002
2.78612116862956e+001	5.15362976740755e+001	1.79205437589957e+002
2.79254384123713e+001	5.15362937852111e+001	1.79203604496979e+002
2.79898131963415e+001	5.15362898783903e+001	1.79201767183796e+002
2.80543363795150e+001	5.15362859532726e+001	1.79199925640707e+002
2.81190083039873e+001	5.15362820103580e+001	1.79198079857909e+002
2.81838293126424e+001	5.15362780491755e+001	1.79196229825668e+002
2.82487997491549e+001	5.15362740697068e+001	1.79194375534185e+002
2.83139199579916e+001	5.15362700719976e+001	1.79192516973631e+002
2.83791902844134e+001	5.15362660557701e+001	1.79190654134187e+002
2.84446110744770e+001	5.15362620209398e+001	1.79188787005992e+002
2.85101826750369e+001	5.15362579674871e+001	1.79186915579157e+002
2.85759054337473e+001	5.15362538954563e+001	1.79185039843763e+002
2.86417796990636e+001	5.15362498043087e+001	1.79183159789924e+002
2.87078058202447e+001	5.15362456944765e+001	1.79181275407640e+002
2.87739841473545e+001	5.15362415658737e+001	1.79179386686937e+002
2.88403150312638e+001	5.15362374179603e+001	1.79177493617859e+002
2.89067988236525e+001	5.15362332510379e+001	1.79175596190350e+002
2.89734358770110e+001	5.15362290648245e+001	1.79173694394386e+002
2.90402265446423e+001	5.15362248592325e+001	1.79171788219899e+002
2.91071711806638e+001	5.15362206341739e+001	1.79169877656801e+002
2.91742701400094e+001	5.15362163898837e+001	1.79167962694948e+002
2.92415237784311e+001	5.15362121258841e+001	1.79166043324241e+002
2.93089324525009e+001	5.15362078421509e+001	1.79164119534516e+002
2.93764965196130e+001	5.15362035385935e+001	1.79162191315590e+002
2.94442163379853e+001	5.15361992153815e+001	1.79160258657232e+002
2.95120922666616e+001	5.15361948721646e+001	1.79158321549238e+002
2.95801246655132e+001	5.15361905088521e+001	1.79156379981357e+002
2.96483138952411e+001	5.15361861253521e+001	1.79154433943311e+002
2.97166603173779e+001	5.15361817215729e+001	1.79152483424801e+002
2.97851642942896e+001	5.15361772976811e+001	1.79150528415479e+002
2.98538261891773e+001	5.15361728533250e+001	1.79148568905023e+002
2.99226463660796e+001	5.15361683884760e+001	1.79146604883056e+002
2.99916251898742e+001	5.15361639029108e+001	1.79144636339195e+002
3.00607630262800e+001	5.15361593966004e+001	1.79142663263018e+002
3.01300602418589e+001	5.15361548697090e+001	1.79140685644055e+002
3.01995172040178e+001	5.15361503218827e+001	1.79138703471866e+002
3.02691342810107e+001	5.15361457527671e+001	1.79136716735987e+002
3.03389118419403e+001	5.15361411630436e+001	1.79134725425826e+002
3.04088502567604e+001	5.15361365518389e+001	1.79132729530922e+002
3.04789498962774e+001	5.15361319193149e+001	1.79130729040687e+002
3.05492111321527e+001	5.15361272656338e+001	1.79128723944508e+002
3.06196343369044e+001	5.15361225901797e+001	1.79126714231826e+002
3.06902198839092e+001	5.15361178933730e+001	1.79124699891953e+002
3.07609681474047e+001	5.15361131747909e+001	1.79122680914263e+002
3.08318795024911e+001	5.15361084344643e+001	1.79120657288057e+002
3.09029543251335e+001	5.15361036722287e+001	1.79118629002635e+002
3.09741929921634e+001	5.15360988882437e+001	1.79116596047236e+002
3.10455958812811e+001	5.15360940818907e+001	1.79114558411154e+002
3.11171633710577e+001	5.15360892535866e+001	1.79112516083555e+002
3.11888958409369e+001	5.15360844027126e+001	1.79110469053685e+002
3.12607936712371e+001	5.15360795296848e+001	1.79108417310657e+002
3.13328572431534e+001	5.15360746341420e+001	1.79106360843642e+002
3.14050869387597e+001	5.15360697159163e+001	1.79104299641764e+002
3.14774831410107e+001	5.15360647750350e+001	1.79102233694104e+002
3.15500462337438e+001	5.15360598113288e+001	1.79100162989736e+002
3.16227766016813e+001	5.15360548249532e+001	1.79098087517675e+002
3.16956746304324e+001	5.15360498152855e+001	1.79096007266995e+002
3.17687407064952e+001	5.15360447827384e+001	1.79093922226634e+002
3.18419752172587e+001	5.15360397264943e+001	1.79091832385634e+002
3.19153785510051e+001	5.15360346473535e+001	1.79089737732842e+002
3.19889510969114e+001	5.15360295447563e+001	1.79087638257223e+002
3.20626932450521e+001	5.15360244182069e+001	1.79085533947709e+002
3.21366053864006e+001	5.15360192683108e+001	1.79083424793091e+002
3.22106879128318e+001	5.15360140947003e+001	1.79081310782236e+002
3.22849412171238e+001	5.15360088972025e+001	1.79079191903967e+002
3.23593656929602e+001	5.15360036757085e+001	1.79077068147073e+002
3.24339617349323e+001	5.15359984300435e+001	1.79074939500324e+002
3.25087297385408e+001	5.15359931602272e+001	1.79072805952444e+002
3.25836701001983e+001	5.15359878660848e+001	1.79070667492152e+002
3.26587832172310e+001	5.15359825474399e+001	1.79068524108142e+002
3.27340694878812e+001	5.15359772045699e+001	1.79066375789030e+002
3.28095293113093e+001	5.15359718367797e+001	1.79064222523515e+002
3.28851630875957e+001	5.15359664441510e+001	1.79062064300183e+002
3.29609712177431e+001	5.15359610267005e+001	1.79059901107603e+002
3.30369541036788e+001	5.15359555842493e+001	1.79057732934336e+002
3.31131121482565e+001	5.15359501168779e+001	1.79055559768893e+002
3.31894457552584e+001	5.15359446240830e+001	1.79053381599817e+002
3.32659553293978e+001	5.15359391058792e+001	1.79051198415573e+002
3.33426412763208e+001	5.15359335622801e+001	1.79049010204596e+002
3.34195040026087e+001	5.15359279933633e+001	1.79046816955288e+002
3.34965439157801e+001	5.15359223984298e+001	1.79044618656112e+002
3.35737614242928e+001	5.15359167777507e+001	1.79042415295396e+002
3.36511569375464e+001	5.15359111310781e+001	1.79040206861498e+002
3.37287308658842e+001	5.15359054584237e+001	1.79037993342721e+002
3.38064836205954e+001	5.15358997595389e+001	1.79035774727370e+002
3.38844156139175e+001	5.15358940344333e+001	1.79033551003696e+002
3.39625272590381e+001	5.15358882828579e+001	1.79031322159948e+002
3.40408189700973e+001	5.15358825047564e+001	1.79029088184331e+002
3.41192911621901e+001	5.15358767000079e+001	1.79026849065027e+002
3.41979442513681e+001	5.15358708685553e+001	1.79024604790185e+002
3.42767786546423e+001	5.15358650101469e+001	1.79022355347948e+002
3.43557947899847e+001	5.15358591245302e+001	1.79020100726432e+002
3.44349930763311e+001	5.15358532119705e+001	1.79017840913668e+002
3.45143739335828e+001	5.15358472718903e+001	1.79015575897754e+002
3.45939377826094e+001	5.15358413047478e+001	1.79013305666643e+002
3.46736850452504e+001	5.15358353097705e+001	1.79011030208402e+002
3.47536161443178e+001	5.15358292871565e+001	1.79008749510958e+002
3.48337315035984e+001	5.15358232368443e+001	1.79006463562241e+002
3.49140315478558e+001	5.15358171585770e+001	1.79004172350175e+002
3.49945167028329e+001	5.15358110523573e+001	1.79001875862627e+002
3.50751873952540e+001	5.15358049179272e+001	1.78999574087465e+002
3.51560440528270e+001	5.15357987552231e+001	1.78997267012508e+002
3.52370871042459e+001	5.15357925638565e+001	1.78994954625586e+002
3.53183169791928e+001	5.15357863442807e+001	1.78992636914399e+002
3.53997341083406e+001	5.15357800957174e+001	1.78990313866766e+002
3.54813389233547e+001	5.15357738183595e+001	1.78987985470363e+002
3.55631318568956e+001	5.15357675121403e+001	1.78985651712869e+002
3.56451133426215e+001	5.15357611766678e+001	1.78983312581971e+002
3.57272838151900e+001	5.15357548121340e+001	1.78980968065262e+002
3.58096437102607e+001	5.15357484180160e+001	1.78978618150388e+002
3.58921934644976e+001	5.15357419944394e+001	1.78976262824892e+002
3.59749335155713e+001	5.15357355415930e+001	1.78973902076279e+002
3.60578643021613e+001	5.15357290586938e+001	1.78971535892143e+002
3.61409862639584e+001	5.15357225456708e+001	1.78969164259961e+002
3.62242998416669e+001	5.15357160029056e+001	1.78966787167133e+002
3.63078054770072e+001	5.15357094297425e+001	1.78964404601148e+002
3.63915036127177e+001	5.15357028263033e+001	1.78962016549378e+002
3.64753946925578e+001	5.15356961924493e+001	1.78959622999194e+002
3.65594791613095e+001	5.15356895280409e+001	1.78957223937940e+002
3.66437574647803e+001	5.15356828330041e+001	1.78954819352922e+002
3.67282300498055e+001	5.15356761068092e+001	1.78952409231472e+002
3.68128973642501e+001	5.15356693496390e+001	1.78949993560807e+002
3.68977598570120e+001	5.15356625613522e+001	1.78947572328155e+002
3.69828179780236e+001	5.15356557418062e+001	1.78945145520712e+002
3.70680721782546e+001	5.15356488905991e+001	1.78942713125678e+002
3.71535229097142e+001	5.15356420078463e+001	1.78940275130162e+002
3.72391706254538e+001	5.15356350934033e+001	1.78937831521272e+002
3.73250157795690e+001	5.15356281471252e+001	1.78935382286088e+002
3.74110588272023e+001	5.15356211686072e+001	1.78932927411694e+002
3.74973002245453e+001	5.15356141579625e+001	1.78930466885077e+002
3.75837404288413e+001	5.15356071149790e+001	1.78928000693237e+002
3.76703798983878e+001	5.15356000393793e+001	1.78925528823151e+002
3.77572190925385e+001	5.15355929312100e+001	1.78923051261726e+002
3.78442584717062e+001	5.15355857903211e+001	1.78920567995864e+002
3.79314984973651e+001	5.15355786165638e+001	1.78918079012436e+002
3.80189396320530e+001	5.15355714095280e+001	1.78915584298317e+002
3.81065823393742e+001	5.15355641693220e+001	1.78913083840285e+002
3.81944270840015e+001	5.15355568957942e+001	1.78910577625121e+002
3.82824743316791e+001	5.15355495884677e+001	1.78908065639617e+002
3.83707245492247e+001	5.15355422475780e+001	1.78905547870444e+002
3.84591782045322e+001	5.15355348726478e+001	1.78903024304334e+002
3.85478357665740e+001	5.15355274640402e+001	1.78900494927881e+002
3.86366977054037e+001	5.15355200210171e+001	1.78897959727787e+002
3.87257644921585e+001	5.15355125435523e+001	1.78895418690636e+002
3.88150365990616e+001	5.15355050316828e+001	1.78892871802969e+002
3.89045144994248e+001	5.15354974851217e+001	1.78890319051342e+002
3.89941986676511e+001	5.15354899036464e+001	1.78887760422268e+002
3.90840895792369e+001	5.15354822873564e+001	1.78885195902190e+002
3.91741877107750e+001	5.15354746360279e+001	1.78882625477560e+002
3.92644935399567e+001	5.15354669491763e+001	1.78880049134834e+002
3.93550075455745e+001	5.15354592270292e+001	1.78877466860344e+002
3.94457302075245e+001	5.15354514693599e+001	1.78874878640450e+002
3.95366620068095e+001	5.15354436756817e+001	1.78872284461513e+002
3.96278034255406e+001	5.15354358459611e+001	1.78869684309806e+002
3.97191549469407e+001	5.15354279801634e+001	1.78867078171569e+002
3.98107170553464e+001	5.15354200782518e+001	1.78864466033011e+002
3.99024902362108e+001	5.15354121396738e+001	1.78861847880378e+002
3.99944749761064e+001	5.15354041646518e+001	1.78859223699781e+002
4.00866717627269e+001	5.15353961526297e+001	1.78856593477402e+002
4.01790810848906e+001	5.15353881038276e+001	1.78853957199291e+002
4.02717034325425e+001	5.15353800176885e+001	1.78851314851564e+002
4.03645392967571e+001	5.15353718944314e+001	1.78848666420208e+002
4.04575891697408e+001	5.15353637337565e+001	1.78846011891243e+002
4.05508535448350e+001	5.15353555351041e+001	1.78843351250693e+002
4.06443329165178e+001	5.15353472986910e+001	1.78840684484445e+002
4.07380277804078e+001	5.15353390244090e+001	1.78838011578399e+002
4.08319386332658e+001	5.15353307118908e+001	1.78835332518456e+002
4.09260659729976e+001	5.15353223610912e+001	1.78832647290441e+002
4.10204102986572e+001	5.15353139719004e+001	1.78829955880156e+002
4.11149721104487e+001	5.15353055439480e+001	1.78827258273406e+002
4.12097519097295e+001	5.15352970769277e+001	1.78824554455955e+002
4.13047501990126e+001	5.15352885709860e+001	1.78821844413470e+002
4.13999674819695e+001	5.15352800257505e+001	1.78819128131660e+002
4.14954042634328e+001	5.15352714409120e+001	1.78816405596189e+002
4.15910610493987e+001	5.15352628166146e+001	1.78813676792629e+002
4.16869383470300e+001	5.15352541526777e+001	1.78810941706560e+002
4.17830366646586e+001	5.15352454487255e+001	1.78808200323560e+002
4.18793565117883e+001	5.15352367043158e+001	1.78805452629178e+002
4.19758983990972e+001	5.15352279198493e+001	1.78802698608819e+002
4.20726628384408e+001	5.15352190947521e+001	1.78799938247985e+002
4.21696503428546e+001	5.15352102288401e+001	1.78797171532093e+002
4.22668614265567e+001	5.15352013221861e+001	1.78794398446490e+002
4.23642966049505e+001	5.15351923743442e+001	1.78791618976561e+002
4.24619563946276e+001	5.15351833853865e+001	1.78788833107587e+002
4.25598413133707e+001	5.15351743549296e+001	1.78786040824878e+002
4.26579518801556e+001	5.15351652826553e+001	1.78783242113700e+002
4.27562886151549e+001	5.15351561686968e+001	1.78780436959223e+002
4.28548520397403e+001	5.15351470126043e+001	1.78777625346666e+002
4.29536426764850e+001	5.15351378141858e+001	1.78774807261175e+002
4.30526610491674e+001	5.15351285732483e+001	1.78771982687865e+002
4.31519076827728e+001	5.15351192897929e+001	1.78769151611789e+002
4.32513831034971e+001	5.15351099634949e+001	1.78766314018008e+002
4.33510878387492e+001	5.15351005943535e+001	1.78763469891509e+002
4.34510224171534e+001	5.15350911819132e+001	1.78760619217304e+002
4.35511873685531e+001	5.15350817259765e+001	1.78757761980336e+002
4.36515832240128e+001	5.15350722263458e+001	1.78754898165514e+002
4.37522105158214e+001	5.15350626830804e+001	1.78752027757675e+002
4.38530697774948e+001	5.15350530954626e+001	1.78749150741732e+002
4.39541615437787e+001	5.15350434640034e+001	1.78746267102387e+002
4.40554863506515e+001	5.15350337878541e+001	1.78743376824505e+002
4.41570447353274e+001	5.15350240670053e+001	1.78740479892792e+002
4.42588372362588e+001	5.15350143015127e+001	1.78737576291912e+002
4.43608643931394e+001	5.15350044908478e+001	1.78734666006576e+002
4.44631267469070e+001	5.15349946349347e+001	1.78731749021396e+002
4.45656248397465e+001	5.15349847337611e+001	1.78728825320939e+002
4.46683592150924e+001	5.15349747864066e+001	1.78725894889869e+002
4.47713304176324e+001	5.15349647935699e+001	1.78722957712579e+002
4.48745389933093e+001	5.15349547545883e+001	1.78720013773625e+002
4.49779854893249e+001	5.15349446691866e+001	1.78717063057469e+002
4.50816704541421e+001	5.15349345372826e+001	1.78714105548513e+002
4.51855944374883e+001	5.15349243587938e+001	1.78711141231119e+002
4.52897579903581e+001	5.15349141331183e+001	1.78708170089692e+002
4.53941616650164e+001	5.15349038604301e+001	1.78705192108487e+002
4.54988060150009e+001	5.15348935401259e+001	1.78702207271837e+002
4.56036915951256e+001	5.15348831723775e+001	1.78699215563924e+002
4.57088189614835e+001	5.15348727568382e+001	1.78696216968971e+002
4.58141886714494e+001	5.15348622931604e+001	1.78693211471166e+002
4.59198012836829e+001	5.15348517812541e+001	1.78690199054621e+002
4.60256573581316e+001	5.15348412210286e+001	1.78687179703412e+002
4.61317574560339e+001	5.15348306115507e+001	1.78684153401706e+002
4.62381021399220e+001	5.15348199534395e+001	1.78681120133398e+002
4.63446919736248e+001	5.15348092463420e+001	1.78678079882494e+002
4.64515275222709e+001	5.15347984895808e+001	1.78675032633013e+002
4.65586093522918e+001	5.15347876835131e+001	1.78671978368779e+002
4.66659380314248e+001	5.15347768272651e+001	1.78668917073767e+002
4.67735141287157e+001	5.15347659211921e+001	1.78665848731729e+002
4.68813382145224e+001	5.15347549645475e+001	1.78662773326546e+002
4.69894108605174e+001	5.15347439576846e+001	1.78659690841895e+002
4.70977326396912e+001	5.15347328997250e+001	1.78656601261604e+002
4.72063041263549e+001	5.15347217910198e+001	1.78653504569275e+002
4.73151258961439e+001	5.15347106306239e+001	1.78650400748673e+002
4.74241985260203e+001	5.15346994189512e+001	1.78647289783315e+002
4.75335225942763e+001	5.15346881558315e+001	1.78644171656769e+002
4.76430986805374e+001	5.15346768405105e+001	1.78641046352660e+002
4.77529273657649e+001	5.15346654730106e+001	1.78637913854452e+002
4.78630092322596e+001	5.15346540530932e+001	1.78634774145611e+002
4.79733448636647e+001	5.15346425805191e+001	1.78631627209568e+002
4.80839348449686e+001	5.15346310550481e+001	1.78628473029714e+002
