Freq.	Vy/Vx
1.17219536554800e+02	4.05115460402994e+01	7.24032274896609e+01
1.17489755493940e+02	4.04938280191948e+01	7.24496451653622e+01
1.17760597352068e+02	4.04761009330187e+01	7.24959992561463e+01
1.18032063565160e+02	4.04583648151422e+01	7.25422898315341e+01
1.18304155572503e+02	4.04406196988585e+01	7.25885169616077e+01
1.18576874816703e+02	4.04228656173863e+01	7.26346807170718e+01
1.18850222743689e+02	4.04051026038683e+01	7.26807811692166e+01
1.19124200802724e+02	4.03873306913710e+01	7.27268183899291e+01
1.19398810446414e+02	4.03695499128849e+01	7.27727924516830e+01
1.19674053130711e+02	4.03517603013246e+01	7.28187034275361e+01
1.19949930314925e+02	4.03339618895280e+01	7.28645513911256e+01
1.20226443461728e+02	4.03161547102569e+01	7.29103364166696e+01
1.20503594037166e+02	4.02983387961963e+01	7.29560585789539e+01
1.20781383510665e+02	4.02805141799552e+01	7.30017179533453e+01
1.21059813355035e+02	4.02626808940653e+01	7.30473146157688e+01
1.21338885046484e+02	4.02448389709819e+01	7.30928486427172e+01
1.21618600064623e+02	4.02269884430833e+01	7.31383201112394e+01
1.21898959892473e+02	4.02091293426713e+01	7.31837290989494e+01
1.22179966016474e+02	4.01912617019700e+01	7.32290756840035e+01
1.22461619926491e+02	4.01733855531270e+01	7.32743599451181e+01
1.22743923115827e+02	4.01555009282125e+01	7.33195819615468e+01
1.23026877081224e+02	4.01376078592195e+01	7.33647418130905e+01
1.23310483322877e+02	4.01197063780637e+01	7.34098395800910e+01
1.23594743344437e+02	4.01017965165835e+01	7.34548753434223e+01
1.23879658653023e+02	4.00838783065400e+01	7.34998491844951e+01
1.24165230759227e+02	4.00659517796166e+01	7.35447611852475e+01
1.24451461177125e+02	4.00480169674191e+01	7.35896114281387e+01
1.24738351424280e+02	4.00300739014763e+01	7.36343999961627e+01
1.25025903021758e+02	4.00121226132388e+01	7.36791269728191e+01
1.25314117494128e+02	3.99941631340797e+01	7.37237924421324e+01
1.25602996369473e+02	3.99761954952946e+01	7.37683964886395e+01
1.25892541179403e+02	3.99582197281009e+01	7.38129391973772e+01
1.26182753459053e+02	3.99402358636385e+01	7.38574206538956e+01
1.26473634747101e+02	3.99222439329697e+01	7.39018409442547e+01
1.26765186585770e+02	3.99042439670784e+01	7.39462001549960e+01
1.27057410520840e+02	3.98862359968709e+01	7.39904983731664e+01
1.27350308101652e+02	3.98682200531758e+01	7.40347356863110e+01
1.27643880881120e+02	3.98501961667433e+01	7.40789121824576e+01
1.27938130415738e+02	3.98321643682460e+01	7.41230279501180e+01
1.28233058265588e+02	3.98141246882784e+01	7.41670830782961e+01
1.28528665994347e+02	3.97960771573570e+01	7.42110776564690e+01
1.28824955169299e+02	3.97780218059201e+01	7.42550117745860e+01
1.29121927361339e+02	3.97599586643286e+01	7.42988855230810e+01
1.29419584144984e+02	3.97418877628645e+01	7.43426989928507e+01
1.29717927098381e+02	3.97238091317324e+01	7.43864522752576e+01
1.30016957803314e+02	3.97057228010585e+01	7.44301454621307e+01
1.30316677845215e+02	3.96876288008912e+01	7.44737786457620e+01
1.30617088813169e+02	3.96695271612010e+01	7.45173519188988e+01
1.30918192299926e+02	3.96514179118800e+01	7.45608653747415e+01
1.31219989901906e+02	3.96333010827421e+01	7.46043191069377e+01
1.31522483219209e+02	3.96151767035240e+01	7.46477132095970e+01
1.31825673855626e+02	3.95970448038836e+01	7.46910477772581e+01
1.32129563418643e+02	3.95789054134012e+01	7.47343229049110e+01
1.32434153519452e+02	3.95607585615789e+01	7.47775386879817e+01
1.32739445772959e+02	3.95426042778413e+01	7.48206952223358e+01
1.33045441797794e+02	3.95244425915343e+01	7.48637926042636e+01
1.33352143216317e+02	3.95062735319265e+01	7.49068309304897e+01
1.33659551654629e+02	3.94880971282085e+01	7.49498102981704e+01
1.33967668742578e+02	3.94699134094928e+01	7.49927308048733e+01
1.34276496113771e+02	3.94517224048143e+01	7.50355925485995e+01
1.34586035405580e+02	3.94335241431298e+01	7.50783956277542e+01
1.34896288259150e+02	3.94153186533189e+01	7.51211401411737e+01
1.35207256319412e+02	3.93971059641831e+01	7.51638261880950e+01
1.35518941235088e+02	3.93788861044458e+01	7.52064538681601e+01
1.35831344658700e+02	3.93606591027539e+01	7.52490232814343e+01
1.36144468246580e+02	3.93424249876754e+01	7.52915345283627e+01
1.36458313658877e+02	3.93241837877014e+01	7.53339877098066e+01
1.36772882559569e+02	3.93059355312455e+01	7.53763829270153e+01
1.37088176616470e+02	3.92876802466438e+01	7.54187202816424e+01
1.37404197501236e+02	3.92694179621548e+01	7.54609998757207e+01
1.37720946889379e+02	3.92511487059600e+01	7.55032218116816e+01
1.38038426460273e+02	3.92328725061630e+01	7.55453861923331e+01
1.38356637897162e+02	3.92145893907908e+01	7.55874931208721e+01
1.38675582887173e+02	3.91962993877927e+01	7.56295427008703e+01
1.38995263121320e+02	3.91780025250414e+01	7.56715350362846e+01
1.39315680294514e+02	3.91596988303322e+01	7.57134702314381e+01
1.39636836105578e+02	3.91413883313832e+01	7.57553483910259e+01
1.39958732257246e+02	3.91230710558359e+01	7.57971696201108e+01
1.40281370456180e+02	3.91047470312550e+01	7.58389340241282e+01
1.40604752412975e+02	3.90864162851283e+01	7.58806417088713e+01
1.40928879842171e+02	3.90680788448665e+01	7.59222927804875e+01
1.41253754462259e+02	3.90497347378046e+01	7.59638873455032e+01
1.41579377995692e+02	3.90313839912001e+01	7.60054255107726e+01
1.41905752168893e+02	3.90130266322345e+01	7.60469073835171e+01
1.42232878712266e+02	3.89946626880125e+01	7.60883330713026e+01
1.42560759360202e+02	3.89762921855632e+01	7.61297026820456e+01
1.42889395851094e+02	3.89579151518386e+01	7.61710163240000e+01
1.43218789927338e+02	3.89395316137152e+01	7.62122741057689e+01
1.43548943335349e+02	3.89211415979933e+01	7.62534761362929e+01
1.43879857825568e+02	3.89027451313969e+01	7.62946225248391e+01
1.44211535152470e+02	3.88843422405745e+01	7.63357133810181e+01
1.44543977074576e+02	3.88659329520986e+01	7.63767488147676e+01
1.44877185354459e+02	3.88475172924660e+01	7.64177289363511e+01
1.45211161758758e+02	3.88290952880982e+01	7.64586538563642e+01
1.45545908058180e+02	3.88106669653408e+01	7.64995236857222e+01
1.45881426027518e+02	3.87922323504641e+01	7.65403385356538e+01
1.46217717445655e+02	3.87737914696633e+01	7.65810985177165e+01
1.46554784095574e+02	3.87553443490583e+01	7.66218037437760e+01
1.46892627764370e+02	3.87368910146936e+01	7.66624543260117e+01
1.47231250243255e+02	3.87184314925393e+01	7.67030503769179e+01
1.47570653327572e+02	3.86999658084903e+01	7.67435920092928e+01
1.47910838816804e+02	3.86814939883663e+01	7.67840793362325e+01
1.48251808514578e+02	3.86630160579133e+01	7.68245124711543e+01
1.48593564228684e+02	3.86445320428018e+01	7.68648915277537e+01
1.48936107771074e+02	3.86260419686287e+01	7.69052166200462e+01
1.49279440957882e+02	3.86075458609158e+01	7.69454878623242e+01
1.49623565609426e+02	3.85890437451112e+01	7.69857053691843e+01
1.49968483550220e+02	3.85705356465888e+01	7.70258692555102e+01
1.50314196608985e+02	3.85520215906483e+01	7.70659796364650e+01
1.50660706618657e+02	3.85335016025159e+01	7.71060366275141e+01
1.51008015416397e+02	3.85149757073441e+01	7.71460403443986e+01
1.51356124843603e+02	3.84964439302112e+01	7.71859909031319e+01
1.51705036745916e+02	3.84779062961228e+01	7.72258884200233e+01
1.52054752973232e+02	3.84593628300105e+01	7.72657330116388e+01
1.52405275379711e+02	3.84408135567333e+01	7.73055247948379e+01
1.52756605823789e+02	3.84222585010764e+01	7.73452638867370e+01
1.53108746168185e+02	3.84036976877526e+01	7.73849504047305e+01
1.53461698279912e+02	3.83851311414017e+01	7.74245844664730e+01
1.53815464030286e+02	3.83665588865905e+01	7.74641661898847e+01
1.54170045294938e+02	3.83479809478139e+01	7.75036956931622e+01
1.54525443953823e+02	3.83293973494935e+01	7.75431730947344e+01
1.54881661891230e+02	3.83108081159794e+01	7.75825985133200e+01
1.55238700995790e+02	3.82922132715490e+01	7.76219720678642e+01
1.55596563160489e+02	3.82736128404080e+01	7.76612938775925e+01
1.55955250282677e+02	3.82550068466900e+01	7.77005640619601e+01
1.56314764264077e+02	3.82363953144570e+01	7.77397827406818e+01
1.56675107010797e+02	3.82177782676994e+01	7.77789500337198e+01
1.57036280433337e+02	3.81991557303359e+01	7.78180660612729e+01
1.57398286446603e+02	3.81805277262143e+01	7.78571309437925e+01
1.57761126969916e+02	3.81618942791108e+01	7.78961448019644e+01
1.58124803927020e+02	3.81432554127311e+01	7.79351077567146e+01
1.58489319246093e+02	3.81246111507094e+01	7.79740199292043e+01
1.58854674859759e+02	3.81059615166099e+01	7.80128814408304e+01
1.59220872705098e+02	3.80873065339255e+01	7.80516924132209e+01
1.59587914723654e+02	3.80686462260791e+01	7.80904529682310e+01
1.59955802861448e+02	3.80499806164235e+01	7.81291632279518e+01
1.60324539068985e+02	3.80313097282409e+01	7.81678233146901e+01
1.60694125301269e+02	3.80126335847437e+01	7.82064333509772e+01
1.61064563517808e+02	3.79939522090747e+01	7.82449934595763e+01
1.61435855682630e+02	3.79752656243070e+01	7.82835037634580e+01
1.61808003764287e+02	3.79565738534440e+01	7.83219643858204e+01
1.62181009735874e+02	3.79378769194199e+01	7.83603754500691e+01
1.62554875575029e+02	3.79191748450997e+01	7.83987370798281e+01
1.62929603263953e+02	3.79004676532795e+01	7.84370493989337e+01
1.63305194789414e+02	3.78817553666865e+01	7.84753125314272e+01
1.63681652142762e+02	3.78630380079790e+01	7.85135266015612e+01
1.64058977319935e+02	3.78443155997470e+01	7.85516917337920e+01
1.64437172321474e+02	3.78255881645121e+01	7.85898080527813e+01
1.64816239152531e+02	3.78068557247277e+01	7.86278756833980e+01
1.65196179822882e+02	3.77881183027791e+01	7.86658947506982e+01
1.65576996346933e+02	3.77693759209836e+01	7.87038653799422e+01
1.65958690743736e+02	3.77506286015911e+01	7.87417876965871e+01
1.66341265036997e+02	3.77318763667839e+01	7.87796618262935e+01
1.66724721255087e+02	3.77131192386768e+01	7.88174878948955e+01
1.67109061431051e+02	3.76943572393174e+01	7.88552660284335e+01
1.67494287602624e+02	3.76755903906866e+01	7.88929963531332e+01
1.67880401812236e+02	3.76568187146978e+01	7.89306789953947e+01
1.68267406107027e+02	3.76380422331984e+01	7.89683140818223e+01
1.68655302538854e+02	3.76192609679689e+01	7.90059017391955e+01
1.69044093164306e+02	3.76004749407236e+01	7.90434420944674e+01
1.69433780044713e+02	3.75816841731106e+01	7.90809352747849e+01
1.69824365246154e+02	3.75628886867121e+01	7.91183814074665e+01
1.70215850839475e+02	3.75440885030443e+01	7.91557806199997e+01
1.70608238900292e+02	3.75252836435579e+01	7.91931330400581e+01
1.71001531509008e+02	3.75064741296381e+01	7.92304387954840e+01
1.71395730750822e+02	3.74876599826051e+01	7.92676980142896e+01
1.71790838715738e+02	3.74688412237135e+01	7.93049108246561e+01
1.72186857498580e+02	3.74500178741532e+01	7.93420773549312e+01
1.72583789199000e+02	3.74311899550496e+01	7.93791977336312e+01
1.72981635921489e+02	3.74123574874633e+01	7.94162720894396e+01
1.73380399775393e+02	3.73935204923904e+01	7.94533005511926e+01
1.73780082874917e+02	3.73746789907631e+01	7.94902832478968e+01
1.74180687339141e+02	3.73558330034495e+01	7.95272203087119e+01
1.74582215292030e+02	3.73369825512538e+01	7.95641118629635e+01
1.74984668862445e+02	3.73181276549165e+01	7.96009580401186e+01
1.75388050184155e+02	3.72992683351148e+01	7.96377589698157e+01
1.75792361395848e+02	3.72804046124625e+01	7.96745147818358e+01
1.76197604641142e+02	3.72615365075104e+01	7.97112256061094e+01
1.76603782068595e+02	3.72426640407464e+01	7.97478915727225e+01
1.77010895831721e+02	3.72237872325956e+01	7.97845128119079e+01
1.77418948088995e+02	3.72049061034206e+01	7.98210894540449e+01
1.77827941003871e+02	3.71860206735217e+01	7.98576216296562e+01
1.78237876744788e+02	3.71671309631368e+01	7.98941094694033e+01
1.78648757485184e+02	3.71482369924425e+01	7.99305531041020e+01
1.79060585403508e+02	3.71293387815529e+01	7.99669526646991e+01
1.79473362683231e+02	3.71104363505207e+01	8.00033082822801e+01
1.79887091512857e+02	3.70915297193376e+01	8.00396200880715e+01
1.80301774085935e+02	3.70726189079335e+01	8.00758882134330e+01
1.80717412601071e+02	3.70537039361778e+01	8.01121127898609e+01
1.81134009261938e+02	3.70347848238788e+01	8.01482939489837e+01
1.81551566277292e+02	3.70158615907843e+01	8.01844318225644e+01
1.81970085860976e+02	3.69969342565815e+01	8.02205265424853e+01
1.82389570231942e+02	3.69780028408975e+01	8.02565782407699e+01
1.82810021614252e+02	3.69590673632994e+01	8.02925870495631e+01
1.83231442237099e+02	3.69401278432944e+01	8.03285531011353e+01
1.83653834334812e+02	3.69211843003298e+01	8.03644765278817e+01
1.84077200146873e+02	3.69022367537939e+01	8.04003574623204e+01
1.84501541917925e+02	3.68832852230154e+01	8.04361960370969e+01
1.84926861897785e+02	3.68643297272640e+01	8.04719923849628e+01
1.85353162341459e+02	3.68453702857505e+01	8.05077466388050e+01
1.85780445509147e+02	3.68264069176271e+01	8.05434589316154e+01
1.86208713666264e+02	3.68074396419876e+01	8.05791293965121e+01
1.86637969083444e+02	3.67884684778672e+01	8.06147581667191e+01
1.87068214036557e+02	3.67694934442433e+01	8.06503453755761e+01
1.87499450806719e+02	3.67505145600353e+01	8.06858911565384e+01
1.87931681680304e+02	3.67315318441050e+01	8.07213956431732e+01
1.88364908948957e+02	3.67125453152566e+01	8.07568589691496e+01
1.88799134909606e+02	3.66935549922371e+01	8.07922812682546e+01
1.89234361864475e+02	3.66745608937364e+01	8.08276626743750e+01
1.89670592121092e+02	3.66555630383874e+01	8.08630033215076e+01
1.90107827992307e+02	3.66365614447663e+01	8.08983033437525e+01
1.90546071796302e+02	3.66175561313931e+01	8.09335628753089e+01
1.90985325856601e+02	3.65985471167311e+01	8.09687820504868e+01
1.91425592502085e+02	3.65795344191879e+01	8.10039610036900e+01
1.91866874067006e+02	3.65605180571149e+01	8.10390998694249e+01
1.92309172890992e+02	3.65414980488080e+01	8.10741987822939e+01
1.92752491319070e+02	3.65224744125076e+01	8.11092578770007e+01
1.93196831701669e+02	3.65034471663987e+01	8.11442772883419e+01
1.93642196394637e+02	3.64844163286113e+01	8.11792571512098e+01
1.94088587759254e+02	3.64653819172206e+01	8.12141976005926e+01
1.94536008162243e+02	3.64463439502470e+01	8.12490987715649e+01
1.94984459975781e+02	3.64273024456565e+01	8.12839607993002e+01
1.95433945577516e+02	3.64082574213609e+01	8.13187838190593e+01
1.95884467350575e+02	3.63892088952177e+01	8.13535679661876e+01
1.96336027683581e+02	3.63701568850309e+01	8.13883133761258e+01
1.96788628970660e+02	3.63511014085504e+01	8.14230201843983e+01
1.97242273611461e+02	3.63320424834730e+01	8.14576885266152e+01
1.97696964011162e+02	3.63129801274423e+01	8.14923185384707e+01
1.98152702580486e+02	3.62939143580485e+01	8.15269103557441e+01
1.98609491735713e+02	3.62748451928293e+01	8.15614641142980e+01
1.99067333898694e+02	3.62557726492696e+01	8.15959799500752e+01
1.99526231496863e+02	3.62366967448020e+01	8.16304579990972e+01
1.99986186963250e+02	3.62176174968067e+01	8.16648983974657e+01
2.00447202736492e+02	3.61985349226120e+01	8.16993012813651e+01
2.00909281260848e+02	3.61794490394945e+01	8.17336667870509e+01
2.01372424986214e+02	3.61603598646790e+01	8.17679950508598e+01
2.01836636368131e+02	3.61412674153391e+01	8.18022862092028e+01
2.02301917867802e+02	3.61221717085969e+01	8.18365403985617e+01
2.02768271952103e+02	3.61030727615239e+01	8.18707577554962e+01
2.03235701093597e+02	3.60839705911407e+01	8.19049384166366e+01
2.03704207770547e+02	3.60648652144171e+01	8.19390825186821e+01
2.04173794466928e+02	3.60457566482727e+01	8.19731901984038e+01
2.04644463672442e+02	3.60266449095773e+01	8.20072615926468e+01
2.05116217882531e+02	3.60075300151501e+01	8.20412968383165e+01
2.05589059598389e+02	3.59884119817610e+01	8.20752960723937e+01
2.06062991326975e+02	3.59692908261303e+01	8.21092594319204e+01
2.06538015581027e+02	3.59501665649289e+01	8.21431870540074e+01
2.07014134879079e+02	3.59310392147786e+01	8.21770790758266e+01
2.07491351745465e+02	3.59119087922523e+01	8.22109356346182e+01
2.07969668710344e+02	3.58927753138743e+01	8.22447568676794e+01
2.08449088309703e+02	3.58736387961203e+01	8.22785429123792e+01
2.08929613085378e+02	3.58544992554177e+01	8.23122939061349e+01
2.09411245585063e+02	3.58353567081459e+01	8.23460099864365e+01
2.09893988362326e+02	3.58162111706364e+01	8.23796912908256e+01
2.10377843976621e+02	3.57970626591730e+01	8.24133379569061e+01
2.10862814993303e+02	3.57779111899921e+01	8.24469501223333e+01
2.11348903983638e+02	3.57587567792830e+01	8.24805279248313e+01
2.11836113524824e+02	3.57395994431877e+01	8.25140715021675e+01
2.12324446199995e+02	3.57204391978014e+01	8.25475809921697e+01
2.12813904598245e+02	3.57012760591730e+01	8.25810565327254e+01
2.13304491314631e+02	3.56821100433047e+01	8.26144982617665e+01
2.13796208950197e+02	3.56629411661525e+01	8.26479063172827e+01
2.14289060111979e+02	3.56437694436266e+01	8.26812808373133e+01
2.14783047413027e+02	3.56245948915913e+01	8.27146219599544e+01
2.15278173472410e+02	3.56054175258653e+01	8.27479298233441e+01
2.15774440915240e+02	3.55862373622221e+01	8.27812045656728e+01
2.16271852372675e+02	3.55670544163899e+01	8.28144463251861e+01
2.16770410481942e+02	3.55478687040519e+01	8.28476552401686e+01
2.17270117886347e+02	3.55286802408468e+01	8.28808314489579e+01
2.17770977235289e+02	3.55094890423685e+01	8.29139750899365e+01
2.18272991184273e+02	3.54902951241669e+01	8.29470863015284e+01
2.18776162394928e+02	3.54710985017475e+01	8.29801652222138e+01
2.19280493535017e+02	3.54518991905721e+01	8.30132119905062e+01
2.19785987278455e+02	3.54326972060586e+01	8.30462267449672e+01
2.20292646305318e+02	3.54134925635818e+01	8.30792096242039e+01
2.20800473301862e+02	3.53942852784728e+01	8.31121607668576e+01
2.21309470960536e+02	3.53750753660200e+01	8.31450803116232e+01
2.21819641979994e+02	3.53558628414686e+01	8.31779683972224e+01
2.22330989065112e+02	3.53366477200215e+01	8.32108251624271e+01
2.22843514927002e+02	3.53174300168390e+01	8.32436507460466e+01
2.23357222283025e+02	3.52982097470391e+01	8.32764452869275e+01
2.23872113856806e+02	3.52789869256980e+01	8.33092089239528e+01
2.24388192378248e+02	3.52597615678499e+01	8.33419417960512e+01
2.24905460583550e+02	3.52405336884876e+01	8.33746440421792e+01
2.25423921215214e+02	3.52213033025623e+01	8.34073158013306e+01
2.25943577022069e+02	3.52020704249841e+01	8.34399572125389e+01
2.26464430759277e+02	3.51828350706223e+01	8.34725684148719e+01
2.26986485188353e+02	3.51635972543053e+01	8.35051495474305e+01
2.27509743077178e+02	3.51443569908209e+01	8.35377007493445e+01
2.28034207200013e+02	3.51251142949166e+01	8.35702221597876e+01
2.28559880337514e+02	3.51058691812998e+01	8.36027139179578e+01
2.29086765276748e+02	3.50866216646381e+01	8.36351761630867e+01
2.29614864811207e+02	3.50673717595591e+01	8.36676090344370e+01
2.30144181740822e+02	3.50481194806511e+01	8.37000126713060e+01
2.30674718871978e+02	3.50288648424631e+01	8.37323872130134e+01
2.31206479017530e+02	3.50096078595051e+01	8.37647327989185e+01
2.31739464996818e+02	3.49903485462478e+01	8.37970495683993e+01
2.32273679635681e+02	3.49710869171239e+01	8.38293376608732e+01
2.32809125766471e+02	3.49518229865271e+01	8.38615972157752e+01
2.33345806228071e+02	3.49325567688130e+01	8.38938283725730e+01
2.33883723865906e+02	3.49132882782992e+01	8.39260312707614e+01
2.34422881531962e+02	3.48940175292656e+01	8.39582060498586e+01
2.34963282084801e+02	3.48747445359542e+01	8.39903528494124e+01
2.35504928389571e+02	3.48554693125697e+01	8.40224718089951e+01
2.36047823318028e+02	3.48361918732798e+01	8.40545630682008e+01
2.36591969748546e+02	3.48169122322148e+01	8.40866267666510e+01
2.37137370566135e+02	3.47976304034686e+01	8.41186630439874e+01
2.37684028662457e+02	3.47783464010982e+01	8.41506720398807e+01
2.38231946935839e+02	3.47590602391244e+01	8.41826538940183e+01
2.38781128291287e+02	3.47397719315320e+01	8.42146087461158e+01
2.39331575640508e+02	3.47204814922693e+01	8.42465367359048e+01
2.39883291901918e+02	3.47011889352495e+01	8.42784380031410e+01
2.40436280000663e+02	3.46818942743498e+01	8.43103126876052e+01
2.40990542868629e+02	3.46625975234122e+01	8.43421609290891e+01
2.41546083444463e+02	3.46432986962437e+01	8.43739828674110e+01
2.42102904673587e+02	3.46239978066162e+01	8.44057786424104e+01
2.42661009508210e+02	3.46046948682670e+01	8.44375483939408e+01
2.43220400907350e+02	3.45853898948988e+01	8.44692922618782e+01
2.43781081836844e+02	3.45660829001801e+01	8.45010103861160e+01
2.44343055269366e+02	3.45467738977453e+01	8.45327029065613e+01
2.44906324184443e+02	3.45274629011948e+01	8.45643699631441e+01
2.45470891568472e+02	3.45081499240955e+01	8.45960116958082e+01
2.46036760414731e+02	3.44888349799807e+01	8.46276282445145e+01
2.46603933723402e+02	3.44695180823504e+01	8.46592197492467e+01
2.47172414501581e+02	3.44501992446718e+01	8.46907863499900e+01
2.47742205763297e+02	3.44308784803790e+01	8.47223281867599e+01
2.48313310529525e+02	3.44115558028735e+01	8.47538453995755e+01
2.48885731828207e+02	3.43922312255244e+01	8.47853381284777e+01
2.49459472694263e+02	3.43729047616686e+01	8.48168065135171e+01
2.50034536169611e+02	3.43535764246110e+01	8.48482506947643e+01
2.50610925303179e+02	3.43342462276245e+01	8.48796708122956e+01
2.51188643150926e+02	3.43149141839507e+01	8.49110670062037e+01
2.51767692775853e+02	3.42955803067995e+01	8.49424394165991e+01
2.52348077248025e+02	3.42762446093498e+01	8.49737881835948e+01
2.52929799644582e+02	3.42569071047494e+01	8.50051134473272e+01
2.53512863049758e+02	3.42375678061153e+01	8.50364153479320e+01
2.54097270554898e+02	3.42182267265340e+01	8.50676940255691e+01
2.54683025258471e+02	3.41988838790616e+01	8.50989496203970e+01
2.55270130266092e+02	3.41795392767241e+01	8.51301822725961e+01
2.55858588690531e+02	3.41601929325174e+01	8.51613921223523e+01
2.56448403651738e+02	3.41408448594076e+01	8.51925793098580e+01
2.57039578276853e+02	3.41214950703315e+01	8.52237439753218e+01
2.57632115700224e+02	3.41021435781963e+01	8.52548862589596e+01
2.58226019063426e+02	3.40827903958802e+01	8.52860063009939e+01
2.58821291515276e+02	3.40634355362324e+01	8.53171042416564e+01
2.59417936211848e+02	3.40440790120734e+01	8.53481802211939e+01
2.60015956316493e+02	3.40247208361951e+01	8.53792343798547e+01
2.60615354999856e+02	3.40053610213612e+01	8.54102668578966e+01
2.61216135439887e+02	3.39859995803072e+01	8.54412777955841e+01
2.61818300821864e+02	3.39666365257407e+01	8.54722673331948e+01
2.62421854338410e+02	3.39472718703415e+01	8.55032356110068e+01
2.63026799189504e+02	3.39279056267621e+01	8.55341827693080e+01
2.63633138582504e+02	3.39085378076275e+01	8.55651089483923e+01
2.64240875732160e+02	3.38891684255357e+01	8.55960142885614e+01
2.64850013860636e+02	3.38697974930577e+01	8.56268989301213e+01
2.65460556197519e+02	3.38504250227379e+01	8.56577630133867e+01
2.66072505979846e+02	3.38310510270943e+01	8.56886066786755e+01
2.66685866452113e+02	3.38116755186184e+01	8.57194300663078e+01
2.67300640866296e+02	3.37922985097758e+01	8.57502333166168e+01
2.67916832481868e+02	3.37729200130061e+01	8.57810165699357e+01
2.68534444565816e+02	3.37535400407233e+01	8.58117799666031e+01
2.69153480392656e+02	3.37341586053160e+01	8.58425236469623e+01
2.69773943244457e+02	3.37147757191472e+01	8.58732477513604e+01
2.70395836410849e+02	3.36953913945552e+01	8.59039524201491e+01
2.71019163189049e+02	3.36760056438533e+01	8.59346377936839e+01
2.71643926883873e+02	3.36566184793302e+01	8.59653040123236e+01
2.72270130807755e+02	3.36372299132500e+01	8.59959512164295e+01
2.72897778280768e+02	3.36178399578527e+01	8.60265795463706e+01
2.73526872630635e+02	3.35984486253540e+01	8.60571891425117e+01
2.74157417192752e+02	3.35790559279461e+01	8.60877801452288e+01
2.74789415310204e+02	3.35596618777974e+01	8.61183526948938e+01
2.75422870333780e+02	3.35402664870526e+01	8.61489069318827e+01
2.76057785621998e+02	3.35208697678336e+01	8.61794429965751e+01
2.76694164541115e+02	3.35014717322389e+01	8.62099610293515e+01
2.77332010465148e+02	3.34820723923445e+01	8.62404611705976e+01
2.77971326775892e+02	3.34626717602032e+01	8.62709435606935e+01
2.78612116862940e+02	3.34432698478460e+01	8.63014083400290e+01
2.79254384123697e+02	3.34238666672812e+01	8.63318556489897e+01
2.79898131963399e+02	3.34044622304954e+01	8.63622856279708e+01
2.80543363795134e+02	3.33850565494531e+01	8.63926984173516e+01
2.81190083039857e+02	3.33656496360973e+01	8.64230941575338e+01
2.81838293126408e+02	3.33462415023494e+01	8.64534729889036e+01
2.82487997491533e+02	3.33268321601099e+01	8.64838350518552e+01
2.83139199579900e+02	3.33074216212580e+01	8.65141804867807e+01
2.83791902844118e+02	3.32880098976521e+01	8.65445094340750e+01
2.84446110744754e+02	3.32685970011300e+01	8.65748220341304e+01
2.85101826750353e+02	3.32491829435090e+01	8.66051184273421e+01
2.85759054337457e+02	3.32297677365865e+01	8.66353987541039e+01
2.86417796990620e+02	3.32103513921394e+01	8.66656631548083e+01
2.87078058202431e+02	3.31909339219250e+01	8.66959117698477e+01
2.87739841473529e+02	3.31715153376810e+01	8.67261447396199e+01
2.88403150312622e+02	3.31520956511256e+01	8.67563622045118e+01
2.89067988236509e+02	3.31326748739579e+01	8.67865643049182e+01
2.89734358770094e+02	3.31132530178577e+01	8.68167511812291e+01
2.90402265446406e+02	3.30938300944862e+01	8.68469229738356e+01
2.91071711806622e+02	3.30744061154859e+01	8.68770798231272e+01
2.91742701400078e+02	3.30549810924809e+01	8.69072218694896e+01
2.92415237784295e+02	3.30355550370770e+01	8.69373492533138e+01
2.93089324524993e+02	3.30161279608620e+01	8.69674621149825e+01
2.93764965196114e+02	3.29966998754060e+01	8.69975605948819e+01
2.94442163379837e+02	3.29772707922611e+01	8.70276448333973e+01
2.95120922666599e+02	3.29578407229624e+01	8.70577149709044e+01
2.95801246655115e+02	3.29384096790275e+01	8.70877711477865e+01
2.96483138952395e+02	3.29189776719571e+01	8.71178135044223e+01
2.97166603173763e+02	3.28995447132348e+01	8.71478421811854e+01
2.97851642942879e+02	3.28801108143279e+01	8.71778573184552e+01
2.98538261891756e+02	3.28606759866871e+01	8.72078590565999e+01
2.99226463660779e+02	3.28412402417468e+01	8.72378475359933e+01
2.99916251898725e+02	3.28218035909254e+01	8.72678228970031e+01
3.00607630262783e+02	3.28023660456256e+01	8.72977852799925e+01
3.01300602418572e+02	3.27829276172342e+01	8.73277348253325e+01
3.01995172040161e+02	3.27634883171227e+01	8.73576716733794e+01
3.02691342810090e+02	3.27440481566474e+01	8.73875959644950e+01
3.03389118419386e+02	3.27246071471493e+01	8.74175078390351e+01
3.04088502567587e+02	3.27051652999549e+01	8.74474074373572e+01
3.04789498962757e+02	3.26857226263757e+01	8.74772948998126e+01
3.05492111321510e+02	3.26662791377090e+01	8.75071703667509e+01
3.06196343369027e+02	3.26468348452377e+01	8.75370339785206e+01
3.06902198839075e+02	3.26273897602305e+01	8.75668858754643e+01
3.07609681474030e+02	3.26079438939427e+01	8.75967261979262e+01
3.08318795024894e+02	3.25884972576154e+01	8.76265550862426e+01
3.09029543251318e+02	3.25690498624766e+01	8.76563726807521e+01
3.09741929921616e+02	3.25496017197407e+01	8.76861791217898e+01
